SYMBOL, CLOSE_PRICE,BEST_STK,PRC_VOL,CHNG_DELIV,CHANGE,SPREAD, DELIV_QTY,MEAN_DELIV,DELIV_QTY2,DELIV_QTY3,DELIV_QTY4,DELIV_QTY5,DELIV_QTY6,DELIV_QTY7, TURNOVER_LACS,AVG_TRADE_SIZE
SECURKLOUD,88.1,False,False,-59.064397914766964,0.17055144968731265,1.828571428571422,23793,58123,23793,17275.0,20715.0,19902.0,68587.0,198471.0,38.97,0.05722466960352423
SELAN,144.35,False,False,-2.8905886007143966,1.0854341736694557,3.121711680112233,50023,51512,50023,24326.0,42154.0,63014.0,36910.0,92646.0,187.57,0.05592426952892069
SEPOWER,9.45,False,False,0.0,-4.545454545454556,9.523809523809529,305174,305174,305174,305174.0,305174.0,305174.0,305174.0,305174.0,36.41,0.08145413870246085
SEQUENT,294.15,True,True,51.825771135178925,-4.185667752443004,5.871276959945216,348636,229629,348636,177306.0,121603.0,200227.0,297871.0,232131.0,2844.65,0.16614975760761638
SESHAPAPER,215.35,False,False,30.618325869789874,1.820330969267137,5.312868949232586,75837,58060,75837,14745.0,46853.0,115332.0,42392.0,53202.0,761.52,0.051211835911230665
SETCO,20.5,False,False,-30.504757680076473,-3.0732860520094496,6.188118811881188,111232,160057,111232,117780.0,403489.0,87099.0,168429.0,72317.0,40.4,0.05133418043202033
SETF10GILT,205.02,False,False,10.526315789473683,-0.47572815533980084,0.4507594316511592,273,247,273,222.0,281.0,361.0,337.0,11.0,0.56,0.05600000000000001
SETFGOLD,4243.65,False,False,-63.681592039801,0.207799567871336,0.4638098497633873,4964,13668,4964,16689.0,19553.0,9303.0,15904.0,15598.0,399.34,0.32335222672064773
SETFNIF50,161.31,False,False,-54.7848912579614,0.09307520476545401,0.853157304770193,56154,124193,56154,40503.0,55277.0,230889.0,258770.0,103569.0,140.72,0.13017576318223867
SETFNIFBK,349.4,False,False,-58.94081240941674,0.8282111216922069,1.742038679656813,10482,25529,10482,11180.0,35052.0,21058.0,33059.0,42344.0,86.49,0.13367851622874807
SETFNN50,408.9,False,False,-73.40523477574642,-0.002445525910358697,1.2415322084000544,2022,7603,2022,4560.0,6141.0,14055.0,10576.0,8265.0,12.8,0.0425249169435216
SEYAIND,79.15,False,False,-39.84404554163057,-4.981992797118838,5.369551484523058,49296,81947,49296,49822.0,336458.0,35827.0,8318.0,11965.0,61.19,0.08313858695652174
SFL,2371.4,False,False,-66.10579247654965,-0.38436495767785134,2.273596532234074,3505,10341,3505,19756.0,11570.0,12739.0,5863.0,8618.0,145.4,0.11688102893890676
SGL,15.1,False,False,161.72946597994036,-1.6286644951140066,4.333333333333336,48276,18445,48276,4239.0,22563.0,21205.0,2979.0,11412.0,11.47,0.03652866242038217
SHAKTIPUMP,753.4,False,False,99.60900515481993,-1.567807682257643,4.933333333333334,113845,57034,113845,26223.0,55330.0,34344.0,45384.0,67078.0,1468.97,0.15112860082304527
SHALBY,200.25,True,True,155.42162892815153,4.596500391747198,8.918705603788469,319346,125027,319346,31650.0,187464.0,95986.0,77375.0,38343.0,2282.71,0.14687363273709947
SHALPAINTS,112.15,False,False,135.73432033079837,0.08924587237841011,3.581142339075252,163048,69166,163048,29096.0,44441.0,47969.0,65412.0,65031.0,392.19,0.07714201416207711
SHANKARA,544.0,False,False,78.8587511109648,1.9394734376464016,4.107142857142861,108671,60758,108671,16588.0,50710.0,46734.0,57851.0,83997.0,2147.74,0.12084965113661938
SHANTIGEAR,151.7,False,False,-47.776116613717065,0.7973421926910224,3.9570757880617076,78246,149828,78246,29311.0,41074.0,202010.0,407875.0,140457.0,170.93,0.07563274336283186
SHARDACROP,344.95,False,False,-7.885639111546228,0.13062409288824053,2.3255813953488373,60217,65372,60217,23903.0,25682.0,80974.0,96293.0,105168.0,346.19,0.05831059457638538
SHAREINDIA,537.4,False,False,216.75099287307543,1.0055445916737193,3.913540278042269,58222,18381,58222,12704.0,15934.0,8852.0,7691.0,6885.0,478.37,0.10474490913072039
SHARIABEES,405.92,False,False,-39.70080552359033,-0.21877534967183362,1.3007489160425632,524,869,524,296.0,1026.0,1556.0,617.0,1198.0,2.76,0.0552
SHEMAROO,138.15,False,False,125.3525444512569,-1.9169329073482348,4.265402843601891,117616,52192,117616,57754.0,18438.0,33142.0,37811.0,48395.0,240.59,0.10012068248023305
SHILPAMED,631.05,False,False,-35.769556341184085,-1.782101167315182,4.248339867189368,128994,200830,128994,133979.0,278571.0,131367.0,157880.0,374189.0,2653.19,0.23103361198188785
SHIVAMAUTO,25.45,False,False,-2.347735969387755,-3.0476190476190506,7.584830339321351,73497,75264,73497,84816.0,149286.0,38047.0,32699.0,73242.0,29.75,0.04790660225442834
SHIVAMILLS,89.7,False,False,0.0,-1.2658227848101171,5.099150141643059,11638,11638,11638,11638.0,11638.0,11638.0,11638.0,11638.0,18.85,0.03808080808080808
SHIVATEX,189.7,False,False,-32.843431313737256,-3.1648800408371702,6.702702702702706,2239,3334,2239,5916.0,1993.0,8046.0,818.0,993.0,17.3,0.023221476510067115
SHK,161.45,False,False,-26.047585119145488,-1.8242626938279112,2.9832193909260303,121438,164211,121438,357657.0,122414.0,166592.0,91791.0,125378.0,313.05,0.08873299319727891
SHOPERSTOP,246.6,False,False,-67.82416793517638,-2.7602523659305995,4.161566707466347,48405,150439,48405,98025.0,577755.0,34864.0,56732.0,86854.0,314.93,0.07726447497546614
SHRADHA,55.55,False,False,0.0,0.9082652134423252,8.468125594671747,1994,1994,1994,1994.0,1994.0,1994.0,1994.0,1994.0,1.91,0.019690721649484537
SHREDIGCEM,92.6,False,False,-40.94811335752863,-2.165874273639737,3.7643207855973686,260009,440306,260009,206758.0,1540899.0,295618.0,168359.0,170198.0,502.5,0.07677616501145913
SHREECEM,27986.4,False,False,10.67367932554722,-0.33333333333332815,1.3370932536833364,14309,12929,14309,4743.0,26364.0,18612.0,4335.0,9214.0,8119.7,0.8543455387205388
SHREEPUSHK,178.6,False,False,-66.43109540636041,-0.1676914477361718,2.585227272727279,28690,85466,28690,42082.0,27614.0,227433.0,45970.0,141012.0,109.16,0.049304426377597105
SHREERAMA,14.4,False,False,1.7235971502397203,1.76678445229682,4.946996466431091,204321,200859,204321,151666.0,731566.0,74072.0,18209.0,25325.0,36.6,0.05960912052117264
SHRENIK,1.9,False,False,73.54814350179956,0.0,2.7027027027026933,2849782,1642070,2849782,1509276.0,1534642.0,1286920.0,523720.0,2148084.0,115.84,0.05731815932706581
SHREYANIND,110.7,False,False,21.20418848167539,1.7931034482758648,5.799086757990862,32410,26740,32410,25289.0,20946.0,26166.0,23071.0,32562.0,75.74,0.023190447030006122
SHREYAS,221.1,False,True,-19.596381643735405,4.985754985754986,6.29807692307692,114305,142164,114305,17970.0,45228.0,71290.0,293568.0,310627.0,372.08,0.11330085261875761
SHRIRAMCIT,1795.15,False,False,-9.694707051243451,1.0924961283964574,1.9146839363649162,14997,16607,14997,5969.0,5412.0,11463.0,26447.0,35357.0,373.49,0.14844594594594596
SHRIRAMEPC,5.0,False,False,132.5835827194931,-0.9900990099009866,3.030303030303019,1339093,575747,1339093,1038139.0,457209.0,159917.0,251208.0,208916.0,76.83,0.08270182992465017
SHYAMCENT,18.5,False,False,397.39067700967155,-4.884318766066834,10.000000000000007,696337,139998,696337,16447.0,35263.0,6779.0,65623.0,19544.0,250.17,0.07510357250075052
SHYAMMETL,431.3,False,True,0.0,-3.078651685393256,5.252690687880217,840946,840946,840946,840946.0,840946.0,840946.0,840946.0,840946.0,7716.44,0.22167308244757253
SICAL,15.1,False,False,-27.13937741499364,0.33222591362125536,6.529209621993122,258143,354297,258143,1092790.0,214553.0,163063.0,111124.0,286109.0,68.8,0.0614834673815907
SIEMENS,1975.1,False,False,130.00136730322228,-0.058191018342825605,1.5975172343618882,252323,109705,252323,49643.0,97254.0,160570.0,50936.0,47509.0,7282.32,0.5148699095022624
SIGIND,53.2,False,False,274.48909128235755,9.690721649484543,10.79958463136034,200655,53581,200655,25985.0,31271.0,24581.0,19840.0,19159.0,155.02,0.08232607541157727
SILGO,40.2,False,False,-72.94837330398154,-3.9426523297491003,5.771643663739014,38340,141729,38340,10130.0,200476.0,200476.0,200476.0,200476.0,19.64,0.03415652173913043
SILLYMONKS,21.95,False,False,0.0,0.4576659038901504,4.449648711943791,1511,1511,1511,1511.0,1511.0,1511.0,1511.0,1511.0,0.53,0.005578947368421053
SIMPLEXINF,49.35,False,False,30.232921025308627,1.1270491803278777,4.123711340206185,216998,166623,216998,372717.0,149559.0,62018.0,134599.0,63851.0,123.76,0.118544061302682
SINTERCOM,78.0,False,False,93.51446099912357,1.1673151750972837,3.116883116883124,8832,4564,8832,1091.0,5322.0,3617.0,3394.0,5132.0,8.62,0.07243697478991595
SINTEX,4.45,False,False,0.0,-3.26086956521738,4.494382022471914,1408125,1408125,1408125,1408125.0,1408125.0,1408125.0,1408125.0,1408125.0,78.0,0.05025773195876289
SIRCA,347.75,False,False,0.0,-1.2214174122993926,2.6740299375090797,17405,17405,17405,17405.0,17405.0,17405.0,17405.0,17405.0,95.57,0.0837598597721297
SIS,492.15,False,False,23.41953049862509,-1.1647755798775,3.061224489795918,91112,73823,91112,81420.0,81787.0,67534.0,58385.0,62704.0,1000.78,0.11331295289855073
SITINET,1.65,False,False,61.888380824498334,0.0,6.249999999999992,8940969,5522922,8940969,4526828.0,9076796.0,4945855.0,3831269.0,1815817.0,226.42,0.09222810590631364
SIYSIL,401.65,False,False,-58.19665306802098,0.2871410736579219,4.001514768997719,30126,72066,30126,35583.0,44772.0,52165.0,87564.0,182190.0,308.19,0.08777841070919966
SJVN,27.15,False,False,-53.787820427524615,-0.7312614259597909,1.660516605166049,1187763,2570238,1187763,712770.0,2165374.0,3329099.0,4838477.0,3187947.0,469.92,0.09457033608371906
SKFINDIA,2773.1,False,False,-48.22573683561475,1.7427355444672734,6.680592338393819,33587,64872,33587,6126.0,198496.0,107992.0,19597.0,23437.0,5676.75,0.240815763797565
SKIL,3.5,False,False,0.0,4.477611940298504,4.477611940298504,158110,158110,158110,158110.0,158110.0,158110.0,158110.0,158110.0,5.58,0.06065217391304348
SKIPPER,93.25,False,False,310.27585599514634,-1.270513499205932,6.175514626218854,419265,102191,419265,66254.0,42074.0,32654.0,36383.0,16518.0,809.61,0.09709882465819142
SKMEGGPROD,87.15,False,False,57.7723451195516,-0.9659090909090845,2.9394812680115243,52920,33542,52920,32862.0,41543.0,27893.0,24995.0,21039.0,94.99,0.03683210546723536
SMARTLINK,118.25,False,False,28.745344377119352,-1.0874111250522769,4.595744680851069,23160,17989,23160,6941.0,7138.0,15881.0,25923.0,28896.0,68.66,0.028278418451400326
SMCGLOBAL,95.0,False,False,33.502990956348825,-2.564102564102564,6.7805659369994595,405514,303749,405514,283396.0,283396.0,283396.0,283396.0,283396.0,883.97,0.11637309110057925
SMLISUZU,571.4,False,False,87.23643807574206,-2.54136107794644,4.876106194690257,18293,9770,18293,4041.0,8291.0,9173.0,10400.0,8426.0,224.0,0.08910103420843278
SMSLIFE,733.6,False,False,79.60612691466083,0.8384879725085942,4.971993638060998,4104,2285,4104,2678.0,1363.0,1831.0,2282.0,1455.0,68.82,0.08996078431372548
SMSPHARMA,187.2,False,False,17.500392341494038,-1.8867924528302005,4.43190975020145,119794,101952,119794,48117.0,91837.0,169139.0,88623.0,94205.0,585.17,0.07466760239887711
SNOWMAN,53.8,False,True,-5.415842370286797,4.466019417475723,6.6863323500491605,1703490,1801031,1703490,2465304.0,2307741.0,2346800.0,731451.0,1251403.0,1780.48,0.15284402094600394
SOBHA,604.7,False,False,114.89206569290718,0.40680780406808553,6.893359144853135,179783,83662,179783,46273.0,177552.0,20705.0,39908.0,37753.0,4223.65,0.18143605824992481
SOLARA,1708.75,False,True,1.632806520483934,3.0267402248952426,3.5343660700857273,75689,74473,75689,50188.0,46161.0,77031.0,126830.0,70943.0,2240.92,0.17970489174017643
SOLARINDS,1615.05,False,False,-58.84822659481138,0.024773170656170906,1.7478152309612984,6567,15958,6567,44506.0,18229.0,9725.0,8043.0,8682.0,188.31,0.06771305285868393
SOMATEX,7.5,False,False,0.0,4.89510489510489,3.4482758620689653,37042,37042,37042,37042.0,37042.0,37042.0,37042.0,37042.0,3.29,0.052222222222222225
SOMICONVEY,59.9,False,False,0.0,1.1824324324324251,3.0328559393428765,9711,9711,9711,9711.0,9711.0,9711.0,9711.0,9711.0,9.26,0.02495956873315364
SONACOMS,423.25,False,True,0.0,-3.916004540295119,8.15522388059701,2091322,2091322,2091322,2091322.0,2091322.0,2091322.0,2091322.0,2091322.0,19041.3,0.24651165801431843
SONATSOFTW,782.45,False,False,-72.72327959410816,-0.6475779315598894,1.9230769230769231,73277,268643,73277,135541.0,121438.0,240303.0,899788.0,141512.0,845.69,0.1148255261371351
SORILINFRA,132.0,False,False,-77.7235521967283,-2.185994812893656,4.597701149425287,37612,168842,37612,108586.0,53100.0,129049.0,284979.0,399728.0,83.89,0.06389185072353389
SOTL,1486.6,False,False,-77.35292230705075,-0.08737146313597566,1.574217958246077,7060,31174,7060,6325.0,12338.0,23104.0,63471.0,74749.0,185.52,0.11771573604060914
SOUTHBANK,11.3,True,True,57.1508066138618,-7.377049180327858,4.910714285714293,16481458,10487670,16481458,7858218.0,12693324.0,7482931.0,6631599.0,11778492.0,4181.03,0.07765513270555896
SOUTHWEST,57.1,False,False,222.52565544986533,1.4209591474245191,4.324324324324322,94600,29331,94600,12078.0,28688.0,12313.0,18527.0,9781.0,69.62,0.06311876699909338
SPAL,299.15,False,False,116.31064333312573,-2.936404931862431,5.735492577597841,69466,32114,69466,14438.0,52704.0,8666.0,26546.0,20869.0,370.01,0.030818757288022653
SPANDANA,674.95,False,False,94.71515814419834,2.959347113111142,7.633877706038739,106811,54855,106811,29186.0,70624.0,50773.0,25692.0,46048.0,2919.31,0.13260549625255508
SPARC,265.9,True,True,203.86678247652137,7.369271148798696,8.398950131233589,1679259,552630,1679259,476139.0,395662.0,467196.0,142016.0,155511.0,18235.39,0.2539146720135901
SPECIALITY,72.05,False,False,120.61010592374603,0.0,6.761565836298933,237639,107719,237639,69745.0,231426.0,22368.0,54651.0,30486.0,440.01,0.0788689729342176
SPENCERS,89.95,False,False,-15.82928897725896,-2.96655879180151,4.692737430167601,236215,280638,236215,93090.0,501895.0,128088.0,219057.0,505487.0,494.98,0.09264083848025455
SPIC,60.8,False,True,-35.423048296271695,-3.030303030303039,5.066445182724247,435547,674462,435547,223722.0,442393.0,2646292.0,155279.0,143540.0,463.42,0.08768590350047303
SPICEJET,77.65,False,False,-35.71697902187285,-1.5842839036755385,2.2712524334847504,804682,1251780,804682,1001835.0,2151491.0,930178.0,1253653.0,1368843.0,2257.53,0.13571780690152702
SPLIL,52.85,False,False,194.5681455824949,-3.4703196347031935,7.4144486692015175,107158,36378,107158,19375.0,35215.0,20934.0,10514.0,25073.0,100.67,0.03347855004988361
SPMLINFRA,11.95,False,False,91.1599785460042,3.4632034632034507,9.049773755656108,78410,41018,78410,39178.0,17085.0,28858.0,64809.0,17770.0,11.61,0.05325688073394495
SPTL,5.65,False,False,-44.6265886422575,-1.7391304347826024,5.35714285714287,761643,1375467,761643,3446599.0,1712607.0,668045.0,637728.0,1026182.0,75.74,0.0615272136474411
SREEL,189.05,False,False,-55.13473239786415,0.6120276742948407,2.4585783003741284,7226,16106,7226,24671.0,13830.0,9135.0,21196.0,20583.0,29.3,0.04891485809682805
SRF,7901.9,False,False,-65.15713488075298,-0.06702751922298894,1.1936507936507936,17473,50148,17473,29104.0,30251.0,86503.0,73485.0,64072.0,4941.13,0.45878644382544104
SRHHYPOLTD,334.1,False,False,-23.293108923467766,3.006012024048096,5.199999999999993,19324,25192,19324,18107.0,74271.0,12411.0,13589.0,13453.0,149.42,0.07313754282917279
SRIPIPES,221.7,False,False,-22.249287157369864,1.2328767123287618,4.559129831057622,54263,69791,54263,51822.0,84062.0,91349.0,42813.0,94437.0,284.24,0.07828146516111265
SRTRANSFIN,1385.6,False,False,-2.748047503276956,-0.6951909983516122,2.772096420745073,444421,456979,444421,351206.0,570114.0,618526.0,465837.0,291772.0,14605.64,0.5163375402128186
SSWL,1248.1,False,True,11.379140297526096,-4.561269355763723,5.241935483870968,27103,24334,27103,21202.0,57691.0,9238.0,13525.0,17248.0,589.47,0.1489312784234462
STAR,768.5,False,False,-45.6383373702728,-1.0366364046101286,1.6329196603527107,61495,113122,61495,57856.0,172705.0,184285.0,97139.0,105254.0,1230.1,0.2093430905377808
STARCEMENT,113.55,False,False,-45.51656466205428,-2.8656971770744297,4.067197170645454,163799,300640,163799,152956.0,930387.0,216465.0,261706.0,78527.0,491.99,0.07489572233216624
STARPAPER,157.15,False,False,-9.834185003650015,-1.6583229036295402,3.3524904214559386,77814,86301,77814,18055.0,136486.0,65228.0,59077.0,161148.0,317.9,0.06999119330691325
STCINDIA,112.1,False,False,-66.23737224552491,-1.276970497578162,3.4669067987393145,22860,67708,22860,43310.0,25674.0,223671.0,52434.0,38302.0,59.8,0.027256153144940745
STEELCITY,77.05,True,True,274.4890735610957,-6.944444444444445,12.674187126741888,243343,64980,243343,8009.0,86551.0,17098.0,6890.0,27992.0,390.43,0.0703984853948792
STEELXIND,73.8,True,True,373.1074109801619,8.929889298892984,11.945905334335091,1128030,238430,1128030,108622.0,67436.0,35540.0,20082.0,70870.0,1187.34,0.23525658807212205
STEL,112.55,False,False,0.0,1.2595591542959887,3.5135135135135185,14033,14033,14033,14033.0,14033.0,14033.0,14033.0,14033.0,24.28,0.046782273603082854
STERTOOLS,206.2,False,False,107.72474278967785,0.21871202916159838,1.813725490196073,36948,17787,36948,3123.0,11615.0,24799.0,14596.0,15641.0,135.98,0.0517427701674277
STLTECH,300.05,False,False,0.09975046295476961,-1.0225960745505414,3.859060402684564,622171,621551,622171,163154.0,456651.0,623096.0,768840.0,1095399.0,3246.5,0.22256118461643928
STOVEKRAFT,748.65,False,False,-26.30693865613804,0.0868983957219221,4.823497709512255,90711,123093,90711,53574.0,112773.0,118019.0,233021.0,130463.0,3873.49,0.19574944410753992
SUBEXLTD,62.7,False,False,15.206816916962099,-2.184087363494527,4.00320256204964,3680579,3194758,3680579,4876727.0,4699563.0,2948193.0,1350161.0,1613327.0,5129.14,0.1800203565913239
SUBROS,319.05,False,False,-75.08750213419839,0.5832282471626805,2.3137876386687832,11673,46856,11673,97197.0,45798.0,54952.0,36224.0,35295.0,68.93,0.046448787061994616
SUDARSCHEM,755.3,False,False,-37.212005056477594,-0.5595418339806465,1.5760074477989126,30795,49046,30795,57986.0,70482.0,63369.0,44431.0,27214.0,708.75,0.1470435684647303
SUMICHEM,428.1,False,False,-38.13265639318706,-1.3253428604356343,3.026748005631167,117470,189874,117470,179223.0,313180.0,226893.0,159896.0,142587.0,1428.02,0.13669187326505217
SUMIT,18.85,False,False,264.9440084375097,-3.8265306122448974,9.45945945945946,117647,32237,117647,31107.0,9340.0,5214.0,12624.0,17495.0,37.37,0.042178329571106093
SUMMITSEC,648.7,False,False,-64.62972553081305,-0.02311782384217882,1.4407436096049504,1366,3862,1366,6603.0,5516.0,3706.0,4329.0,1653.0,15.32,0.05022950819672131
SUNCLAYLTD,3934.1,False,False,24.435721295387637,-2.4655700313619584,4.806151874399231,3804,3057,3804,526.0,561.0,1637.0,8672.0,3147.0,378.55,0.1734081539166285
SUNDARMFIN,2579.5,False,False,-43.84591415439745,-2.5758205234731966,4.708944628490301,14417,25674,14417,21989.0,24863.0,41971.0,41802.0,9003.0,664.68,0.11085390260173449
SUNDARMHLD,78.2,False,False,-19.284525698971382,-1.6970458830923876,3.8461538461538463,146974,182089,146974,146068.0,76302.0,261605.0,367669.0,93916.0,174.81,0.0682052282481467
SUNDRMBRAK,451.4,False,False,160.38057370065323,1.70102512109946,4.4220764532911,9168,3521,9168,913.0,2819.0,3286.0,3532.0,1410.0,76.36,0.059102167182662535
SUNDRMFAST,762.1,False,False,-72.1316386356828,-0.6841728025021176,1.9000657462195985,26048,93468,26048,40691.0,54894.0,95118.0,224050.0,120009.0,318.61,0.08428835978835979
SUNFLAG,84.4,True,True,125.80492207477944,-3.6529680365296677,5.369928400954654,690525,305806,690525,145739.0,227383.0,281171.0,242972.0,247051.0,1730.56,0.12523047977422389
SUNPHARMA,694.0,False,False,-31.946231626974303,0.9748290411756214,2.54548122065728,1341220,1970824,1341220,2390166.0,2746613.0,2519201.0,1263353.0,1564395.0,27402.08,0.39266432614458696
SUNTECK,378.1,False,False,341.2656291821206,2.438363587103766,4.942965779467678,577021,130765,577021,56485.0,61722.0,28396.0,27603.0,33363.0,12022.06,0.20965905721909278
SUNTV,532.25,False,False,-49.91938419930306,-0.420954162768943,1.4902848519147287,317757,634491,317757,734283.0,718600.0,1031489.0,392624.0,612195.0,3653.24,0.4781727748691099
SUPERHOUSE,164.2,False,False,106.28012763935092,1.3580246913580178,6.932838130609712,30383,14729,30383,5968.0,11967.0,12217.0,11128.0,16716.0,114.48,0.029308755760368666
SUPRAJIT,312.3,False,False,-55.514291035374285,0.32123353678123995,1.935483870967742,81214,182562,81214,117415.0,117746.0,234768.0,160262.0,383970.0,408.88,0.09506626365961404
SUPREMEENG,34.45,False,False,-78.38473976135411,2.529761904761909,5.135951661631407,10561,48859,10561,106735.0,20268.0,40517.0,36474.0,78599.0,4.66,0.04480769230769231
SUPREMEIND,2101.4,False,False,-32.83585591927725,0.08096394723056975,1.4999999999999956,28622,42615,28622,52097.0,17414.0,25623.0,76000.0,55938.0,932.17,0.16795855855855854
SURANASOL,14.45,False,False,0.0,-4.934210526315789,5.536332179930801,95843,95843,95843,95843.0,95843.0,95843.0,95843.0,95843.0,16.72,0.03107806691449814
SURANAT&P,6.65,False,False,109.42292266314348,-2.91970802919707,5.303030303030312,88766,42386,88766,7670.0,34668.0,29497.0,40939.0,52776.0,9.39,0.019603340292275576
SURYAROSNI,540.3,True,True,58.14390639757191,3.1500572737686148,5.465625595124725,172467,109057,172467,102043.0,38063.0,38762.0,262474.0,40533.0,2277.69,0.1860857843137255
SURYODAY,210.85,False,False,0.0,0.0,1.3064133016627077,35318,35318,35318,35318.0,35318.0,35318.0,35318.0,35318.0,145.18,0.07023705853894534
SUTLEJTEX,73.05,True,True,142.38280224683712,-3.3730158730158695,4.7455295735901,277029,114294,277029,24341.0,82822.0,46841.0,59530.0,195202.0,578.89,0.06800869360902255
SUULD,527.3,False,False,0.0,3.1292783101897017,4.482421875000009,9789,9789,9789,9789.0,9789.0,9789.0,9789.0,9789.0,84.97,0.08574167507568113
SUVEN,88.35,False,False,-70.93128621384996,1.2027491408934676,5.0493325594892555,136659,470124,136659,155177.0,179606.0,451945.0,962531.0,934828.0,432.18,0.08093258426966292
SUVENPHAR,501.5,False,False,71.01576366061396,2.9668411867364726,4.771784232365145,325679,190438,325679,140835.0,171018.0,222643.0,178021.0,104434.0,3092.8,0.13496247163553848
SUVIDHAA,25.45,False,False,0.0,-1.7374517374517346,4.183266932270905,139298,139298,139298,139298.0,139298.0,139298.0,139298.0,139298.0,38.43,0.1154054054054054
SUZLON,7.35,False,True,4.387320347370424,-3.289473684210526,5.51724137931035,14102323,13509613,14102323,8827101.0,12115231.0,18687684.0,17472003.0,9853340.0,2004.98,0.05253589770464312
SVPGLOB,108.7,False,False,0.0,-2.46747420367878,5.360443622920514,71887,71887,71887,71887.0,71887.0,71887.0,71887.0,71887.0,101.78,0.10229145728643216
SWANENERGY,142.25,False,False,-44.50100075919663,2.2645578720345116,3.111432706222874,32165,57956,32165,146387.0,10589.0,74613.0,36399.0,47586.0,219.0,0.05880773361976369
SWARAJENG,1800.4,False,False,155.49693426493653,0.0,1.5826494724501834,35836,14026,35836,4607.0,16114.0,9842.0,5683.0,12075.0,799.68,0.23985602879424114
SWELECTES,256.15,False,False,-14.825367647058824,-0.813165537270096,3.9904705181655684,9267,10880,9267,17102.0,11718.0,15043.0,4108.0,8046.0,45.35,0.028977635782747604
SWSOLAR,278.3,False,False,-14.166234766255497,-1.5215852795470668,2.9215509467989262,289822,337655,289822,1169190.0,153856.0,213848.0,76369.0,122848.0,2702.09,0.1845563827607404
SYMPHONY,1069.45,False,False,73.29701915539385,-1.6281101963850475,4.797896812356241,86217,49751,86217,12548.0,51801.0,54306.0,78904.0,14733.0,2481.54,0.2372636007266469
SYNGENE,628.15,False,False,25.384619024858857,0.07169029791300491,3.8326959069086097,264954,211313,264954,97801.0,188012.0,173414.0,380605.0,163096.0,5073.43,0.1886243819013273
TAINWALCHM,104.4,True,True,324.13026917216865,20.000000000000007,9.894736842105269,200427,47256,200427,2173.0,6310.0,17859.0,53064.0,3708.0,414.31,0.07482571789777859
TAJGVK,130.95,False,False,-59.6097932666279,-0.11441647597254438,1.8802762854950024,40286,99742,40286,99041.0,157856.0,46926.0,165709.0,88635.0,106.98,0.058015184381778745
TAKE,64.1,False,True,-45.137067589772556,3.6378334680678948,6.44897959183674,788636,1437466,788636,4858128.0,991743.0,510877.0,592484.0,882933.0,1440.51,0.10138011119712859
TALBROAUTO,312.4,False,False,5.147374752943199,-0.7466243050039787,4.62418300653594,24472,23274,24472,10291.0,15829.0,16266.0,45716.0,27075.0,173.05,0.05916239316239317
TARAPUR,4.95,False,False,0.0,-3.883495145631071,7.142857142857135,19401,19401,19401,19401.0,19401.0,19401.0,19401.0,19401.0,1.1,0.016176470588235296
TARMAT,90.45,False,False,252.06039869086584,-4.437400950871635,8.185460789925594,141993,40332,141993,47664.0,11564.0,4803.0,14215.0,21753.0,264.96,0.04776636019469983
TASTYBITE,18515.75,False,False,-36.71328671328671,0.555026054182929,2.0741836603787016,543,858,543,625.0,533.0,714.0,747.0,1988.0,399.36,0.32102893890675244
TATACHEM,755.05,False,False,-79.61748450793557,-1.003015602464939,2.2606382978723407,261589,1283399,261589,642552.0,1399723.0,2005855.0,1603829.0,1786851.0,7408.91,0.3116129710632571
TATACOFFEE,208.35,True,True,120.68004256877953,4.698492462311555,4.466501240694789,2795257,1266656,2795257,269381.0,1476831.0,2223766.0,284015.0,550691.0,27521.43,0.2742325474800215
TATACOMM,1373.75,False,False,-14.294186018929242,1.1970534069981584,3.025830258302583,108393,126471,108393,113462.0,179930.0,168034.0,49523.0,139485.0,2826.91,0.19188908498506652
TATACONSUM,775.15,False,False,-23.94062830608224,1.432870976184236,1.4360313315926894,960496,1262824,960496,1282673.0,1169818.0,1792677.0,1256634.0,1114649.0,15624.24,0.2981042509349004
TATAELXSI,4249.3,False,False,-38.62240131361651,0.06358027598548999,1.3817435219710243,65040,105967,65040,87917.0,194948.0,79858.0,137319.0,70720.0,4747.53,0.2965352904434728
TATAINVEST,1167.1,False,False,2.2670216812476225,1.341553423349092,1.31601731601732,13443,13145,13443,8275.0,16700.0,22486.0,9677.0,8293.0,312.06,0.10745867768595041
TATAMETALI,1260.55,False,False,12.558545320966113,-0.5287038863681235,2.75243975303724,73539,65334,73539,46500.0,76474.0,78745.0,79643.0,37103.0,4796.28,0.2609226417147209
TATAMOTORS,295.55,False,False,-1.8988841585875036,-2.313667162452487,2.33898305084745,9811330,10001242,9811330,8419018.0,11468971.0,13578645.0,5272946.0,11456545.0,99166.84,0.2785616692322386
TATAMTRDVR,133.65,False,False,-23.67822054303477,-1.51068533529844,2.730375426621156,1380113,1808282,1380113,950642.0,1486018.0,2547946.0,1796435.0,2688542.0,3095.19,0.16772461255012464
TATAPOWER,122.9,False,False,-66.81139119673816,-0.6467259498787366,2.3246329526916876,4574757,13784118,4574757,10163140.0,33325203.0,16513450.0,7418692.0,10709468.0,22739.89,0.2679000259183337
TATASTEEL,1281.4,False,False,-66.00719194024369,0.6598586017282082,1.6875981161695446,1273512,3746416,1273512,3643590.0,4687450.0,3069704.0,6412312.0,3391932.0,111018.67,0.6500074357713296
